fecha,codigo_art,dias_reaprovisionamiento,ingreso,egreso
2021-06-22,GHW1124SF,90,60,120
2021-06-23,GHW1124SF,90,60,228
2021-06-24,GHW1124SF,90,240,480
2021-06-28,GHW1124SF,90,324,816
2021-06-29,GHW1124SF,90,0,336
2021-06-30,GHW1124SF,90,696,2100
2021-07-12,GHW1124SF,90,180,0
2021-07-14,GHW1124SF,90,0,48
2021-07-15,GHW1124SF,90,24,0
2021-07-19,GHW1124SF,90,12,24
2021-07-20,GHW1124SF,90,0,204
2021-08-03,GHW1124SF,90,0,192
2021-08-12,GHW1124SF,90,960,0
2021-08-13,GHW1124SF,90,1440,0
2021-08-17,GHW1124SF,90,780,0
2021-08-26,GHW1124SF,90,0,12
2021-08-27,GHW1124SF,90,720,1596
2021-08-28,GHW1124SF,90,0,276
2021-08-30,GHW1124SF,90,0,132
2021-08-31,GHW1124SF,90,108,0
2021-09-02,GHW1124SF,90,408,144
2021-09-06,GHW1124SF,90,0,348
2021-09-09,GHW1124SF,90,300,900
2021-09-13,GHW1124SF,90,24,72
2021-09-15,GHW1124SF,90,0,480
2021-09-16,GHW1124SF,90,0,168
2021-09-17,GHW1124SF,90,24,276
2021-09-22,GHW1124SF,90,60,120
2021-09-23,GHW1124SF,90,12,120
2021-09-24,GHW1124SF,90,0,12
2021-09-29,GHW1124SF,90,24,96
2021-09-30,GHW1124SF,90,0,36
2021-10-04,GHW1124SF,90,228,228
2021-10-06,GHW1124SF,90,348,552
2021-10-07,GHW1124SF,90,72,39
2021-10-12,GHW1124SF,90,672,3
2021-10-19,GHW1124SF,90,2808,84
2021-10-21,GHW1124SF,90,72,180
2021-10-25,GHW1124SF,90,84,240
2021-10-27,GHW1124SF,90,108,372
2021-10-28,GHW1124SF,90,48,552
2021-10-29,GHW1124SF,90,36,216
2021-10-30,GHW1124SF,90,612,1884
2021-11-08,GHW1124SF,90,180,180
2021-11-09,GHW1124SF,90,432,432
2021-11-10,GHW1124SF,90,12,12
2021-11-11,GHW1124SF,90,36,36
2021-11-12,GHW1124SF,90,0,60
2021-11-15,GHW1124SF,90,0,312
2021-11-23,GHW1124SF,90,0,60
2021-11-24,GHW1124SF,90,96,228
2021-11-25,GHW1124SF,90,120,276
2021-11-26,GHW1124SF,90,0,24
2021-11-30,GHW1124SF,90,120,324
2021-12-06,GHW1124SF,90,1488,0
2021-12-13,GHW1124SF,90,0,12
2021-12-14,GHW1124SF,90,252,456
2021-12-15,GHW1124SF,90,120,120
2021-12-16,GHW1124SF,90,4872,360
2021-12-22,GHW1124SF,90,372,648
2021-12-23,GHW1124SF,90,0,240
2021-12-29,GHW1124SF,90,0,132
2021-12-30,GHW1124SF,90,0,36
2022-01-10,GHW1124SF,90,24,96
2022-01-11,GHW1124SF,90,0,96
2022-01-12,GHW1124SF,90,1440,0
2022-01-13,GHW1124SF,90,0,24
2022-01-20,GHW1124SF,90,120,612
2022-01-25,GHW1124SF,90,0,12
2022-01-28,GHW1124SF,90,12,300
2022-01-29,GHW1124SF,90,2772,0
2022-01-31,GHW1124SF,90,0,912
2022-02-01,GHW1124SF,90,684,684
2022-02-03,GHW1124SF,90,12,348
2022-02-07,GHW1124SF,90,156,120
2022-02-14,GHW1124SF,90,6528,6525
2022-02-18,GHW1124SF,90,144,408
2022-02-20,GHW1124SF,90,108,300
2022-02-21,GHW1124SF,90,0,12
2022-02-22,GHW1124SF,90,24,156
2022-02-23,GHW1124SF,90,60,492
2022-02-24,GHW1124SF,90,48,96
2022-02-25,GHW1124SF,90,276,900
2022-03-07,GHW1124SF,90,36,360
2022-03-08,GHW1124SF,90,36,96
2022-03-10,GHW1124SF,90,12,96
2022-03-11,GHW1124SF,90,0,480
2022-03-14,GHW1124SF,90,492,1020
2022-03-15,GHW1124SF,90,240,252
2022-03-16,GHW1124SF,90,0,72
2022-03-21,GHW1124SF,90,0,60
2022-03-22,GHW1124SF,90,0,12
2022-03-23,GHW1124SF,90,36,120
2022-03-25,GHW1124SF,90,0,72
2022-03-28,GHW1124SF,90,252,600
2022-03-29,GHW1124SF,90,72,480
2022-03-30,GHW1124SF,90,0,60
2022-03-31,GHW1124SF,90,552,1380
2022-04-05,GHW1124SF,90,0,72
2022-04-06,GHW1124SF,90,1920,72
2022-04-08,GHW1124SF,90,144,564
2022-04-12,GHW1124SF,90,0,60
2022-04-18,GHW1124SF,90,12,132
2022-04-21,GHW1124SF,90,1872,24
2022-04-22,GHW1124SF,90,528,1260
2022-04-25,GHW1124SF,90,252,948
2022-04-26,GHW1124SF,90,60,120
2022-04-27,GHW1124SF,90,0,24
2022-04-28,GHW1124SF,90,120,336
2022-04-29,GHW1124SF,90,264,564
2022-05-02,GHW1124SF,90,0,12
2022-05-03,GHW1124SF,90,12,0
2022-05-06,GHW1124SF,90,84,84
2022-05-09,GHW1124SF,90,0,12
2022-05-12,GHW1124SF,90,12,24
2022-05-17,GHW1124SF,90,204,720
2022-05-20,GHW1124SF,90,0,24
2022-05-23,GHW1124SF,90,60,228
2022-05-24,GHW1124SF,90,24,24
2022-05-27,GHW1124SF,90,252,732
2022-05-30,GHW1124SF,90,36,96
2022-05-31,GHW1124SF,90,240,564
2022-06-01,GHW1124SF,90,1140,0
2022-06-02,GHW1124SF,90,1200,0
2022-06-06,GHW1124SF,90,24,48
2022-06-07,GHW1124SF,90,60,180
2022-06-08,GHW1124SF,90,12,60
2022-06-09,GHW1124SF,90,60,252
2022-06-14,GHW1124SF,90,0,120
2022-06-15,GHW1124SF,90,0,24
2022-06-16,GHW1124SF,90,0,12
2022-06-21,GHW1124SF,90,0,60
2022-06-22,GHW1124SF,90,276,876
2022-06-24,GHW1124SF,90,12,36
2022-06-27,GHW1124SF,90,72,348
2022-06-28,GHW1124SF,90,420,1176
2022-06-30,GHW1124SF,90,48,324
2022-07-07,GHW1124SF,90,0,60
2022-07-11,GHW1124SF,90,0,60
2022-07-13,GHW1124SF,90,132,324
2022-07-14,GHW1124SF,90,0,24
2022-07-18,GHW1124SF,90,24,72
2022-07-19,GHW1124SF,90,60,264
2022-07-20,GHW1124SF,90,180,420
2022-07-21,GHW1124SF,90,0,72
2022-07-22,GHW1124SF,90,1908,288
2022-07-25,GHW1124SF,90,0,84
2022-07-27,GHW1124SF,90,0,60
2022-08-04,GHW1124SF,90,0,96
2022-08-05,GHW1124SF,90,144,312
2022-08-09,GHW1124SF,90,96,552
2022-08-10,GHW1124SF,90,24,36
2022-08-11,GHW1124SF,90,0,12
2022-08-16,GHW1124SF,90,24,48
2022-08-17,GHW1124SF,90,0,84
2022-08-22,GHW1124SF,90,1776,540
2022-08-23,GHW1124SF,90,36,132
2022-08-24,GHW1124SF,90,132,300
2022-08-25,GHW1124SF,90,0,168
2022-08-29,GHW1124SF,90,288,324
2022-08-31,GHW1124SF,90,0,132
2022-09-06,GHW1124SF,90,0,84
2022-09-07,GHW1124SF,90,1200,12
2022-09-08,GHW1124SF,90,0,0
2022-09-12,GHW1124SF,90,0,72
2022-09-13,GHW1124SF,90,1692,144
2022-09-14,GHW1124SF,90,0,12
2022-09-15,GHW1124SF,90,0,24
2022-09-16,GHW1124SF,90,24,48
2022-09-19,GHW1124SF,90,72,156
2022-09-20,GHW1124SF,90,0,84
2022-09-21,GHW1124SF,90,144,324
2022-09-22,GHW1124SF,90,0,48
2022-09-23,GHW1124SF,90,0,12
2022-09-26,GHW1124SF,90,0,108
2022-09-27,GHW1124SF,90,72,192
2022-09-28,GHW1124SF,90,408,1188
2022-09-29,GHW1124SF,90,48,168
2022-09-30,GHW1124SF,90,36,120
2022-10-11,GHW1124SF,90,0,180
2022-10-13,GHW1124SF,90,0,72
2022-10-14,GHW1124SF,90,120,240
2022-10-17,GHW1124SF,90,0,24
2022-10-18,GHW1124SF,90,0,156
2022-10-19,GHW1124SF,90,48,180
2022-10-21,GHW1124SF,90,24,84
2022-10-24,GHW1124SF,90,36,132
2022-10-25,GHW1124SF,90,0,48
2022-10-26,GHW1124SF,90,0,12
2022-10-27,GHW1124SF,90,48,96
2022-10-28,GHW1124SF,90,972,144
2022-10-31,GHW1124SF,90,24,564
2022-11-07,GHW1124SF,90,24,48
2022-11-08,GHW1124SF,90,48,36
2022-11-09,GHW1124SF,90,48,204
2022-11-10,GHW1124SF,90,12,12
2022-11-11,GHW1124SF,90,60,60
2022-11-15,GHW1124SF,90,12,288
2022-11-16,GHW1124SF,90,84,480
2022-11-17,GHW1124SF,90,0,120
2022-11-18,GHW1124SF,90,2160,504
2022-11-25,GHW1124SF,90,48,276
2022-11-28,GHW1124SF,90,0,360
2022-11-29,GHW1124SF,90,24,84
2022-11-30,GHW1124SF,90,48,432
2022-12-06,GHW1124SF,90,0,240
2022-12-07,GHW1124SF,90,144,144
2022-12-13,GHW1124SF,90,36,60
2022-12-14,GHW1124SF,90,24,276
2022-12-20,GHW1124SF,90,0,360
2022-12-21,GHW1124SF,90,1680,0
2022-12-22,GHW1124SF,90,180,468
2022-12-26,GHW1124SF,90,288,804
2022-12-27,GHW1124SF,90,0,12
2022-12-28,GHW1124SF,90,192,660
2022-12-29,GHW1124SF,90,120,120
2023-01-04,GHW1124SF,90,1,0
2023-01-05,GHW1124SF,90,300,0
2023-01-06,GHW1124SF,90,60,60
2023-01-10,GHW1124SF,90,0,48
2023-01-11,GHW1124SF,90,0,36
2023-01-12,GHW1124SF,90,0,552
2023-01-13,GHW1124SF,90,1140,540
2023-01-18,GHW1124SF,90,0,156
2023-01-19,GHW1124SF,90,0,24
2023-01-24,GHW1124SF,90,0,36
2023-01-25,GHW1124SF,90,12,24
2023-01-26,GHW1124SF,90,60,456
2023-01-27,GHW1124SF,90,24,60
2023-01-30,GHW1124SF,90,240,372
2023-01-31,GHW1124SF,90,1836,444
2023-02-01,GHW1124SF,90,1200,0
2023-02-07,GHW1124SF,90,12,84
2023-02-09,GHW1124SF,90,72,228
2023-02-10,GHW1124SF,90,0,360
2023-02-14,GHW1124SF,90,144,288
2023-02-16,GHW1124SF,90,12,108
2023-02-17,GHW1124SF,90,0,48
2023-02-22,GHW1124SF,90,0,72
2023-02-24,GHW1124SF,90,60,108
2023-02-27,GHW1124SF,90,72,444
2023-02-28,GHW1124SF,90,24,576
2023-03-01,GHW1124SF,90,48,0
2023-03-02,GHW1124SF,90,0,48
2023-03-08,GHW1124SF,90,24,24
2023-03-10,GHW1124SF,90,0,108
2023-03-14,GHW1124SF,90,960,24
2023-03-17,GHW1124SF,90,0,108
2023-03-20,GHW1124SF,90,60,828
2023-03-21,GHW1124SF,90,0,12
2023-03-23,GHW1124SF,90,36,60
2023-03-24,GHW1124SF,90,36,72
2023-03-28,GHW1124SF,90,0,252
2023-03-29,GHW1124SF,90,12,36
2023-03-30,GHW1124SF,90,180,768
2023-03-31,GHW1124SF,90,83,252
2023-04-01,GHW1124SF,90,49,49
2023-04-04,GHW1124SF,90,1680,0
2023-04-10,GHW1124SF,90,1200,0
2023-04-14,GHW1124SF,90,0,120
2023-04-17,GHW1124SF,90,0,300
2023-04-18,GHW1124SF,90,12,36
2023-04-19,GHW1124SF,90,72,72
2023-04-20,GHW1124SF,90,36,324
2023-04-21,GHW1124SF,90,984,36
2023-04-24,GHW1124SF,90,360,0
2023-04-25,GHW1124SF,90,96,312
2023-04-26,GHW1124SF,90,96,648
2023-04-27,GHW1124SF,90,48,144
2023-04-28,GHW1124SF,90,24,264
2023-04-29,GHW1124SF,90,300,660
2023-05-04,GHW1124SF,90,612,612
2023-05-08,GHW1124SF,90,168,348
2023-05-09,GHW1124SF,90,1032,0
2023-05-10,GHW1124SF,90,0,252
2023-05-12,GHW1124SF,90,0,396
2023-05-16,GHW1124SF,90,0,108
2023-05-18,GHW1124SF,90,924,144
2023-05-22,GHW1124SF,90,48,180
2023-05-23,GHW1124SF,90,0,24
2023-05-24,GHW1124SF,90,72,624
2023-05-29,GHW1124SF,90,84,84
2023-05-30,GHW1124SF,90,192,192
2023-05-31,GHW1124SF,90,252,888
2023-06-01,GHW1124SF,90,120,120
2023-06-07,GHW1124SF,90,1044,192
2023-06-08,GHW1124SF,90,168,168
2023-06-12,GHW1124SF,90,0,12
2023-06-13,GHW1124SF,90,24,120
2023-06-14,GHW1124SF,90,72,156
2023-06-15,GHW1124SF,90,1716,312
2023-06-16,GHW1124SF,90,132,228
2023-06-21,GHW1124SF,90,84,432
2023-06-22,GHW1124SF,90,24,24
2023-06-23,GHW1124SF,90,120,564
2023-06-26,GHW1124SF,90,24,144
2023-06-27,GHW1124SF,90,24,276
2023-06-28,GHW1124SF,90,48,60
2023-06-29,GHW1124SF,90,0,96
2023-06-30,GHW1124SF,90,108,528
2023-07-01,GHW1124SF,90,780,0
2023-07-05,GHW1124SF,90,60,240
2023-07-07,GHW1124SF,90,12,12
2023-07-10,GHW1124SF,90,240,468
2023-07-11,GHW1124SF,90,180,180
2023-07-12,GHW1124SF,90,120,276
2023-07-13,GHW1124SF,90,216,324
2023-07-14,GHW1124SF,90,84,324
2023-07-17,GHW1124SF,90,48,108
2023-07-18,GHW1124SF,90,0,132
2023-07-19,GHW1124SF,90,480,0
2023-07-20,GHW1124SF,90,84,168
2023-07-21,GHW1124SF,90,252,1032
2023-07-25,GHW1124SF,90,60,324
2023-07-26,GHW1124SF,90,0,24
2023-07-27,GHW1124SF,90,12,60
2023-07-28,GHW1124SF,90,156,492
2023-08-04,GHW1124SF,90,1548,0
2023-08-08,GHW1124SF,90,24,48
2023-08-10,GHW1124SF,90,0,36
2023-08-11,GHW1124SF,90,216,504
2023-08-14,GHW1124SF,90,120,360
2023-08-16,GHW1124SF,90,12,24
2023-08-18,GHW1124SF,90,936,156
2023-08-22,GHW1124SF,90,0,432
2023-08-24,GHW1124SF,90,60,72
2023-08-25,GHW1124SF,90,0,72
2023-08-28,GHW1124SF,90,60,216
2023-08-29,GHW1124SF,90,72,144
2023-08-30,GHW1124SF,90,144,360
2023-08-31,GHW1124SF,90,336,1104
2023-09-01,GHW1124SF,90,96,96
2023-09-04,GHW1124SF,90,1356,36
2023-09-06,GHW1124SF,90,900,0
2023-09-11,GHW1124SF,90,0,12
2023-09-12,GHW1124SF,90,0,84
2023-09-13,GHW1124SF,90,12,24
2023-09-14,GHW1124SF,90,0,48
2023-09-15,GHW1124SF,90,0,36
2023-09-18,GHW1124SF,90,0,72
2023-09-19,GHW1124SF,90,360,492
2023-09-20,GHW1124SF,90,36,60
2023-09-22,GHW1124SF,90,24,144
2023-09-25,GHW1124SF,90,0,24
2023-09-26,GHW1124SF,90,0,24
2023-09-27,GHW1124SF,90,264,264
2023-09-28,GHW1124SF,90,396,1332
2023-09-29,GHW1124SF,90,108,312
2023-10-01,GHW1124SF,90,1200,0
2023-10-02,GHW1124SF,90,132,132
2023-10-03,GHW1124SF,90,12,24
2023-10-05,GHW1124SF,90,468,468
2023-10-06,GHW1124SF,90,0,12
2023-10-09,GHW1124SF,90,60,72
2023-10-10,GHW1124SF,90,180,228
2023-10-12,GHW1124SF,90,228,744
2023-10-17,GHW1124SF,90,120,156
2023-10-18,GHW1124SF,90,0,48
2023-10-19,GHW1124SF,90,144,576
2023-10-23,GHW1124SF,90,240,504
2023-10-25,GHW1124SF,90,60,300
2023-10-26,GHW1124SF,90,36,108
2023-10-27,GHW1124SF,90,168,300
2023-10-30,GHW1124SF,90,12,48
2023-10-31,GHW1124SF,90,228,360
2023-11-01,GHW1124SF,90,900,0
2023-11-07,GHW1124SF,90,0,95
2023-11-08,GHW1124SF,90,71,612
2023-11-10,GHW1124SF,90,84,12
2023-11-13,GHW1124SF,90,0,12
2023-11-14,GHW1124SF,90,960,60
2023-11-15,GHW1124SF,90,840,0
2023-11-16,GHW1124SF,90,0,12
2023-11-17,GHW1124SF,90,72,228
2023-11-21,GHW1124SF,90,60,96
2023-11-23,GHW1124SF,90,48,144
2023-11-24,GHW1124SF,90,36,120
2023-11-27,GHW1124SF,90,24,348
2023-11-28,GHW1124SF,90,144,300
2023-11-29,GHW1124SF,90,12,0
2023-11-30,GHW1124SF,90,96,552
2023-12-11,GHW1124SF,90,12,48
2023-12-12,GHW1124SF,90,24,132
2023-12-13,GHW1124SF,90,12,288
2023-12-14,GHW1124SF,90,120,144
2023-12-15,GHW1124SF,90,48,120
2023-12-18,GHW1124SF,90,0,120
2023-12-19,GHW1124SF,90,0,108
2023-12-20,GHW1124SF,90,0,72
2023-12-21,GHW1124SF,90,12,48
2023-12-27,GHW1124SF,90,0,12
2024-01-03,GHW1124SF,90,120,120
2024-01-04,GHW1124SF,90,1080,0
2024-01-05,GHW1124SF,90,0,228
2024-01-10,GHW1124SF,90,12,12
2024-01-11,GHW1124SF,90,12,252
2024-01-12,GHW1124SF,90,0,132
2024-01-15,GHW1124SF,90,180,348
2024-01-16,GHW1124SF,90,228,408
2024-01-17,GHW1124SF,90,0,12
2024-01-22,GHW1124SF,90,0,12
2024-01-23,GHW1124SF,90,360,360
2024-01-25,GHW1124SF,90,0,24
2024-01-29,GHW1124SF,90,24,48
2024-01-30,GHW1124SF,90,0,60
2024-01-31,GHW1124SF,90,12,12
2024-02-01,GHW1124SF,90,720,0
2024-02-06,GHW1124SF,90,0,408
2024-02-07,GHW1124SF,90,948,12
2024-02-08,GHW1124SF,90,0,12
2024-02-09,GHW1124SF,90,120,228
2024-02-14,GHW1124SF,90,180,360
2024-02-16,GHW1124SF,90,312,0
2024-02-19,GHW1124SF,90,96,780
2024-02-20,GHW1124SF,90,120,192
2024-02-21,GHW1124SF,90,420,432
2024-02-22,GHW1124SF,90,264,348
2024-02-26,GHW1124SF,90,120,372
2024-02-27,GHW1124SF,90,312,336
2024-03-01,GHW1124SF,90,0,120
2024-03-05,GHW1124SF,90,0,12
2024-03-06,GHW1124SF,90,24,24
2024-03-08,GHW1124SF,90,240,240
2024-03-25,GHW1124SF,90,1500,0
2024-03-26,GHW1124SF,90,24,84
2024-03-27,GHW1124SF,90,240,480
2024-03-28,GHW1124SF,90,252,1068
2024-04-05,GHW1124SF,90,1140,0
2024-04-10,GHW1124SF,90,1260,0
2024-04-12,GHW1124SF,90,0,732
2024-04-15,GHW1124SF,90,36,156
2024-04-16,GHW1124SF,90,0,180
2024-04-17,GHW1124SF,90,156,156
2024-04-18,GHW1124SF,90,24,120
2024-04-19,GHW1124SF,90,1536,828
2024-04-22,GHW1124SF,90,240,312
2024-04-23,GHW1124SF,90,36,192
2024-04-24,GHW1124SF,90,360,924
2024-04-25,GHW1124SF,90,0,36
2024-04-26,GHW1124SF,90,12,132
2024-04-29,GHW1124SF,90,0,252
2024-04-30,GHW1124SF,90,480,1440
2024-05-02,GHW1124SF,90,1380,0
2024-05-07,GHW1124SF,90,204,456
2024-05-10,GHW1124SF,90,1380,312
2024-05-13,GHW1124SF,90,180,840
2024-05-15,GHW1124SF,90,0,36
2024-05-16,GHW1124SF,90,24,72
2024-05-17,GHW1124SF,90,0,96
2024-05-20,GHW1124SF,90,288,336
2024-05-21,GHW1124SF,90,36,684
2024-05-23,GHW1124SF,90,12,24
2024-05-24,GHW1124SF,90,0,96
2024-05-27,GHW1124SF,90,0,108
2024-05-28,GHW1124SF,90,72,144
2024-05-29,GHW1124SF,90,48,216
2024-05-30,GHW1124SF,90,48,96
2024-05-31,GHW1124SF,90,96,456
2024-06-04,GHW1124SF,90,192,36
2024-06-06,GHW1124SF,90,1356,0
2024-06-07,GHW1124SF,90,0,216
2024-06-11,GHW1124SF,90,0,0
2024-06-12,GHW1124SF,90,240,720
2024-06-13,GHW1124SF,90,12,144
2024-06-14,GHW1124SF,90,120,324
2024-06-18,GHW1124SF,90,516,324
2024-06-19,GHW1124SF,90,12,300
2024-06-26,GHW1124SF,90,1344,96
2024-06-28,GHW1124SF,90,0,336
2024-07-04,GHW1124SF,90,0,360
2024-07-05,GHW1124SF,90,60,144
2024-07-08,GHW1124SF,90,120,396
2024-07-10,GHW1124SF,90,0,0
2024-07-11,GHW1124SF,90,120,336
2024-07-12,GHW1124SF,90,192,192
2024-07-15,GHW1124SF,90,1392,420
2024-07-16,GHW1124SF,90,276,288
2024-07-17,GHW1124SF,90,1032,12
2024-07-18,GHW1124SF,90,408,816
2024-07-19,GHW1124SF,90,60,168
2024-07-22,GHW1124SF,90,48,204
2024-07-23,GHW1124SF,90,492,636
2024-07-24,GHW1124SF,90,516,660
2024-07-25,GHW1124SF,90,288,408
2024-07-26,GHW1124SF,90,72,192
2024-07-29,GHW1124SF,90,48,180
2024-07-30,GHW1124SF,90,60,156
2024-07-31,GHW1124SF,90,156,408
2024-08-02,GHW1124SF,90,0,36
2024-08-05,GHW1124SF,90,24,24
2024-08-07,GHW1124SF,90,0,456
2024-08-08,GHW1124SF,90,1020,12
2024-08-14,GHW1124SF,90,204,408
2024-08-15,GHW1124SF,90,12,12
2024-08-16,GHW1124SF,90,0,216
2024-08-19,GHW1124SF,90,1476,252
2024-08-20,GHW1124SF,90,0,84
2024-08-21,GHW1124SF,90,36,156
2024-08-22,GHW1124SF,90,1260,648
2024-08-23,GHW1124SF,90,432,720
2024-08-26,GHW1124SF,90,0,180
2024-08-27,GHW1124SF,90,0,12
2024-08-28,GHW1124SF,90,36,96
2024-08-29,GHW1124SF,90,600,1116
2024-08-30,GHW1124SF,90,84,240
2024-08-31,GHW1124SF,90,240,600
2024-09-02,GHW1124SF,90,60,60
2024-09-03,GHW1124SF,90,1200,0
2024-09-04,GHW1124SF,90,0,60
2024-09-06,GHW1124SF,90,0,36
2024-09-11,GHW1124SF,90,0,12
2024-09-12,GHW1124SF,90,1440,12
2024-09-13,GHW1124SF,90,108,396
2024-09-16,GHW1124SF,90,120,336
2024-09-19,GHW1124SF,90,0,24
2024-09-23,GHW1124SF,90,600,144
2024-09-24,GHW1124SF,90,72,180
2024-09-25,GHW1124SF,90,108,312
2024-09-26,GHW1124SF,90,60,84
2024-09-27,GHW1124SF,90,0,120
2024-09-30,GHW1124SF,90,468,1308
2024-10-02,GHW1124SF,90,1200,0
2024-10-08,GHW1124SF,90,0,420
2024-10-09,GHW1124SF,90,900,0
2024-10-10,GHW1124SF,90,624,60
2024-10-14,GHW1124SF,90,0,312
2024-10-15,GHW1124SF,90,60,120
2024-10-16,GHW1124SF,90,96,108
2024-10-17,GHW1124SF,90,204,468
2024-10-18,GHW1124SF,90,96,96
2024-10-21,GHW1124SF,90,1224,132
2024-10-22,GHW1124SF,90,12,108
2024-10-23,GHW1124SF,90,0,120
2024-10-24,GHW1124SF,90,12,132
2024-10-25,GHW1124SF,90,204,936
2024-10-28,GHW1124SF,90,12,36
2024-10-29,GHW1124SF,90,0,36
2024-10-31,GHW1124SF,90,336,1032
2024-11-04,GHW1124SF,90,1848,0
2024-11-11,GHW1124SF,90,0,24
2024-11-13,GHW1124SF,90,0,12
2024-11-15,GHW1124SF,90,24,60
2024-11-19,GHW1124SF,90,252,504
2024-11-20,GHW1124SF,90,0,12
2024-11-22,GHW1124SF,90,48,288
2024-11-25,GHW1124SF,90,96,204
2024-11-26,GHW1124SF,90,12,180
2024-11-27,GHW1124SF,90,0,144
2024-11-28,GHW1124SF,90,12,84
2024-11-29,GHW1124SF,90,1500,312
2024-11-30,GHW1124SF,90,0,72
2024-12-12,GHW1124SF,90,0,984
2024-12-13,GHW1124SF,90,0,288
2024-12-14,GHW1124SF,90,72,144
2024-12-16,GHW1124SF,90,0,240
2024-12-17,GHW1124SF,90,12,24
2024-12-18,GHW1124SF,90,48,96
2024-12-19,GHW1124SF,90,120,240
2024-12-20,GHW1124SF,90,0,12
2024-12-21,GHW1124SF,90,36,84
2024-12-26,GHW1124SF,90,60,180
2024-12-27,GHW1124SF,90,516,1044
2025-01-02,GHW1124SF,90,1200,0
2025-01-06,GHW1124SF,90,0,72
2025-01-16,GHW1124SF,90,0,252
2021-01-26,GHW1126SF,90,2328,0
2021-02-18,GHW1126SF,90,12,144
2021-02-19,GHW1126SF,90,108,300
2021-02-23,GHW1126SF,90,252,540
2021-02-24,GHW1126SF,90,24,60
2021-02-26,GHW1126SF,90,0,144
2021-02-27,GHW1126SF,90,0,948
2021-02-28,GHW1126SF,90,180,612
2021-03-01,GHW1126SF,90,216,216
2021-03-03,GHW1126SF,90,60,120
2021-03-04,GHW1126SF,90,12,0
2021-03-16,GHW1126SF,90,0,84
2021-03-18,GHW1126SF,90,24,48
2021-03-31,GHW1126SF,90,12,12
2021-04-13,GHW1126SF,90,1452,0
2021-04-21,GHW1126SF,90,0,156
2021-04-22,GHW1126SF,90,180,360
2021-04-23,GHW1126SF,90,180,204
2021-04-28,GHW1126SF,90,288,324
2021-04-29,GHW1126SF,90,108,420
2021-04-30,GHW1126SF,90,516,1032
2021-05-18,GHW1126SF,90,0,60
2021-05-26,GHW1126SF,90,36,36
2021-05-27,GHW1126SF,90,0,36
2021-06-03,GHW1126SF,90,1440,0
2021-06-04,GHW1126SF,90,900,0
2021-06-09,GHW1126SF,90,228,456
2021-06-10,GHW1126SF,90,0,36
2021-06-11,GHW1126SF,90,0,144
2021-06-14,GHW1126SF,90,36,72
2021-06-15,GHW1126SF,90,1260,0
2021-06-16,GHW1126SF,90,36,72
2021-06-18,GHW1126SF,90,0,504
2021-06-19,GHW1126SF,90,0,60
2021-06-22,GHW1126SF,90,48,96
2021-06-23,GHW1126SF,90,60,228
2021-06-24,GHW1126SF,90,0,216
2021-06-28,GHW1126SF,90,312,756
2021-06-29,GHW1126SF,90,0,276
2021-06-30,GHW1126SF,90,660,1896
2021-07-15,GHW1126SF,90,12,0
2021-07-19,GHW1126SF,90,0,12
2021-07-20,GHW1126SF,90,216,516
2021-07-22,GHW1126SF,90,12,12
2021-08-03,GHW1126SF,90,192,0
2021-08-12,GHW1126SF,90,1260,0
2021-08-13,GHW1126SF,90,840,0
2021-08-17,GHW1126SF,90,780,0
2021-08-25,GHW1126SF,90,0,12
2021-08-26,GHW1126SF,90,0,48
2021-08-27,GHW1126SF,90,252,864
2021-08-30,GHW1126SF,90,0,108
2021-09-02,GHW1126SF,90,120,240
2021-09-06,GHW1126SF,90,0,12
2021-09-09,GHW1126SF,90,300,900
2021-09-13,GHW1126SF,90,96,228
2021-09-14,GHW1126SF,90,0,36
2021-09-15,GHW1126SF,90,0,480
2021-09-17,GHW1126SF,90,48,360
2021-09-23,GHW1126SF,90,0,144
2021-09-24,GHW1126SF,90,0,48
2021-09-27,GHW1126SF,90,72,84
2021-09-28,GHW1126SF,90,0,96
2021-09-30,GHW1126SF,90,0,24
2021-10-04,GHW1126SF,90,60,60
2021-10-06,GHW1126SF,90,144,288
2021-10-07,GHW1126SF,90,0,132
2021-10-12,GHW1126SF,90,768,0
2021-10-19,GHW1126SF,90,1908,84
2021-10-21,GHW1126SF,90,84,156
2021-10-25,GHW1126SF,90,324,972
2021-10-27,GHW1126SF,90,84,264
2021-10-28,GHW1126SF,90,156,372
2021-10-29,GHW1126SF,90,24,96
2021-10-30,GHW1126SF,90,240,612
2021-11-15,GHW1126SF,90,0,240
2021-11-23,GHW1126SF,90,0,84
2021-11-24,GHW1126SF,90,120,288
2021-11-25,GHW1126SF,90,72,300
2021-11-30,GHW1126SF,90,120,384
2021-12-06,GHW1126SF,90,1200,0
2021-12-13,GHW1126SF,90,0,12
2021-12-14,GHW1126SF,90,228,372
2021-12-15,GHW1126SF,90,180,180
2021-12-16,GHW1126SF,90,2832,360
2021-12-22,GHW1126SF,90,144,444
2021-12-23,GHW1126SF,90,0,408
2022-01-12,GHW1126SF,90,1944,0
2022-01-18,GHW1126SF,90,0,36
2022-01-20,GHW1126SF,90,96,252
2022-01-25,GHW1126SF,90,0,24
2022-01-28,GHW1126SF,90,24,192
2022-01-29,GHW1126SF,90,2388,0
2022-01-31,GHW1126SF,90,0,624
2022-02-01,GHW1126SF,90,504,504
2022-02-03,GHW1126SF,90,0,204
